customer_id,customer_name,industry,company_size,country,region,acquisition_date
17944,Lewis-Johnson,Finance,Mid-Market,India,APAC,2026-05-19
17945,Mendez-Rodriguez,Manufacturing,SMB,Guam,Europe,2024-06-16
17946,Beck and Sons,Manufacturing,SMB,Pitcairn Islands,APAC,2022-06-23
17947,Robinson-Garcia,Retail,Mid-Market,Bosnia and Herzegovina,LATAM,2023-03-24
17948,Lawrence PLC,Finance,Enterprise,Peru,LATAM,2025-05-04
17949,Williams-Black,Finance,SMB,Niger,LATAM,2024-07-10
17950,"Craig, Lee and Cherry",Finance,Mid-Market,Romania,LATAM,2025-10-04
17951,"Bolton, Williams and Haynes",Finance,SMB,San Marino,LATAM,2025-04-06
17952,Ryan Group,Finance,Mid-Market,Papua New Guinea,North America,2023-07-30
17953,Oneal Group,Manufacturing,Enterprise,Mali,LATAM,2023-02-24
17954,"Russell, Green and Humphrey",Manufacturing,Mid-Market,Niue,LATAM,2022-12-08
17955,Brown-Miller,Retail,Enterprise,Jersey,Europe,2023-06-06
17956,Holloway-Reid,Manufacturing,SMB,Guinea,APAC,2025-05-14
17957,Ward Inc,Technology,Enterprise,United Kingdom,North America,2023-02-21
17958,Williams-Keller,Technology,Enterprise,Haiti,APAC,2023-10-09
17959,Villa-Blankenship,Finance,Mid-Market,Bulgaria,LATAM,2024-05-23
17960,Garrett PLC,Retail,SMB,Montenegro,LATAM,2023-06-17
17961,Wang-Daniels,Healthcare,Enterprise,Kyrgyz Republic,Europe,2022-08-12
17962,Young Inc,Technology,SMB,Brazil,APAC,2025-04-11
17963,"Wu, Blair and Baker",Finance,Mid-Market,Cote d'Ivoire,North America,2025-02-22
17964,Green-Gilbert,Manufacturing,SMB,Palestinian Territory,Europe,2023-10-31
17965,Wyatt-Allen,Finance,Enterprise,Saint Helena,Europe,2024-07-25
17966,Baxter Inc,Manufacturing,Enterprise,Sierra Leone,North America,2025-05-08
17967,Anderson Ltd,Retail,Mid-Market,Cook Islands,Europe,2023-12-05
17968,"Warner, Holt and James",Technology,Enterprise,Bouvet Island (Bouvetoya),North America,2025-03-27
17969,Cisneros-Baldwin,Finance,SMB,Aruba,Europe,2026-01-06
17970,Daniels-Fitzgerald,Manufacturing,Mid-Market,Saint Vincent and the Grenadines,LATAM,2024-11-05
17971,Farmer and Sons,Retail,Enterprise,Bangladesh,LATAM,2023-12-10
17972,Miller-Hall,Retail,SMB,Cuba,North America,2022-10-14
17973,"Mcdaniel, Davis and Perkins",Finance,SMB,Saint Lucia,APAC,2023-12-14
17974,Ferrell PLC,Healthcare,SMB,Micronesia,LATAM,2023-04-03
17975,"Paul, Higgins and Patel",Manufacturing,SMB,Sweden,Europe,2026-05-02
17976,Roberts-Zavala,Technology,SMB,Luxembourg,LATAM,2026-03-20
17977,Carroll PLC,Retail,Enterprise,Bangladesh,Europe,2025-01-25
17978,"Hayes, Vaughn and Burgess",Manufacturing,Enterprise,Solomon Islands,APAC,2022-08-19
17979,Bishop-Harrison,Technology,SMB,Kazakhstan,North America,2025-10-13
17980,Bradley-Duncan,Manufacturing,SMB,Netherlands,APAC,2023-06-07
17981,Aguilar Inc,Retail,SMB,Hong Kong,APAC,2024-09-08
17982,Davis-Hamilton,Retail,SMB,Albania,Europe,2024-01-19
17983,Benjamin-Reynolds,Healthcare,SMB,Chile,Europe,2024-04-15
17984,Morris-Howard,Technology,Enterprise,Saint Kitts and Nevis,North America,2025-02-12
17985,White Group,Retail,SMB,Congo,APAC,2025-10-25
17986,Arnold-Wade,Manufacturing,Enterprise,Seychelles,APAC,2025-12-23
17987,Pierce-Moore,Manufacturing,Enterprise,Myanmar,LATAM,2025-06-08
17988,Lamb Group,Finance,SMB,Lao People's Democratic Republic,LATAM,2023-05-19
17989,Spencer Group,Technology,Mid-Market,Gambia,North America,2022-10-12
17990,Anderson Ltd,Finance,Enterprise,New Caledonia,North America,2025-05-06
17991,"Hill, Sanchez and Jones",Finance,Mid-Market,Vanuatu,LATAM,2025-08-23
17992,Combs-Williams,Retail,Enterprise,Equatorial Guinea,North America,2023-10-01
17993,Rose-Lopez,Manufacturing,Mid-Market,Germany,Europe,2022-12-12
17994,Smith-Howard,Manufacturing,Enterprise,Bouvet Island (Bouvetoya),LATAM,2022-11-29
17995,"Nixon, Jones and White",Technology,Enterprise,Jordan,APAC,2023-02-16
17996,Hoffman-Miller,Finance,SMB,Egypt,Europe,2026-05-12
17997,"Wilson, Sims and Jones",Retail,SMB,Haiti,LATAM,2025-11-19
17998,"Reeves, Jones and Jordan",Healthcare,SMB,Slovakia (Slovak Republic),North America,2023-06-07
17999,Grimes and Sons,Manufacturing,SMB,Qatar,APAC,2025-05-24
18000,Newton LLC,Manufacturing,SMB,Jersey,APAC,2026-01-02
18001,"Cruz, Figueroa and Freeman",Manufacturing,Mid-Market,Hong Kong,Europe,2023-12-06
18002,"Hester, Smith and Dean",Manufacturing,Enterprise,Cape Verde,APAC,2025-05-07
18003,Phillips and Sons,Retail,SMB,Turkmenistan,Europe,2022-09-17
18004,"Cox, Rhodes and Phillips",Finance,SMB,Slovakia (Slovak Republic),APAC,2023-01-20
18005,Crawford PLC,Retail,Mid-Market,United Kingdom,APAC,2022-06-23
18006,Beasley Ltd,Finance,Enterprise,Palau,APAC,2024-08-08
18007,Mccoy and Sons,Technology,Enterprise,British Indian Ocean Territory (Chagos Archipelago),Europe,2023-01-16
18008,Simpson Ltd,Retail,SMB,Dominican Republic,North America,2022-08-10
18009,Guerrero-Good,Healthcare,SMB,Azerbaijan,APAC,2022-06-24
18010,Fleming Inc,Finance,Mid-Market,Zambia,Europe,2025-01-25
18011,Casey-Moon,Healthcare,Mid-Market,Christmas Island,North America,2025-12-16
18012,"Carr, Goodman and Phelps",Healthcare,SMB,Gibraltar,LATAM,2022-11-28
18013,Roberts and Sons,Manufacturing,SMB,Bulgaria,APAC,2022-11-17
18014,"Sullivan, Price and Landry",Manufacturing,Mid-Market,United States Virgin Islands,Europe,2022-11-28
18015,Perez and Sons,Retail,SMB,Togo,Europe,2024-12-12
18016,Padilla-Brown,Healthcare,Enterprise,Swaziland,APAC,2024-02-03
18017,"Mooney, Wolfe and Martin",Manufacturing,Mid-Market,San Marino,APAC,2026-03-18
18018,"Orozco, Lee and Ayala",Technology,Enterprise,Czech Republic,APAC,2024-03-05
18019,Parker Group,Manufacturing,Enterprise,United Kingdom,Europe,2025-03-23
18020,"Garcia, Taylor and Johnson",Manufacturing,SMB,Saint Pierre and Miquelon,Europe,2026-01-26
18021,Perez-Oneill,Retail,Enterprise,Papua New Guinea,North America,2025-11-08
18022,Davila-Johnson,Finance,Mid-Market,Croatia,LATAM,2022-09-01
18023,Mercer LLC,Retail,Mid-Market,Burundi,LATAM,2022-11-10
18024,"Clark, Terry and Miller",Healthcare,Enterprise,Lithuania,APAC,2023-03-19
18025,"Brandt, Lewis and Herrera",Technology,Mid-Market,Andorra,Europe,2025-04-16
18026,Walker-Parker,Finance,Mid-Market,Saint Helena,North America,2024-03-22
18027,Hansen LLC,Manufacturing,Mid-Market,Dominica,LATAM,2026-03-30
18028,Cline and Sons,Healthcare,Enterprise,Liberia,APAC,2022-06-14
18029,"Nielsen, Murphy and Flores",Healthcare,Enterprise,Monaco,APAC,2024-04-15
18030,Patel and Sons,Healthcare,Enterprise,Namibia,APAC,2022-11-14
18031,Sanders LLC,Technology,SMB,North Macedonia,Europe,2023-10-26
18032,Espinoza and Sons,Technology,SMB,Namibia,Europe,2023-10-14
18033,Parker-Rivers,Healthcare,SMB,Sao Tome and Principe,North America,2025-01-28
18034,"Thomas, Grant and Krause",Technology,Enterprise,Mauritius,North America,2022-07-29
18035,Johnson Ltd,Technology,Mid-Market,Saint Martin,LATAM,2026-02-21
18036,Alvarado-Luna,Manufacturing,SMB,Mayotte,North America,2024-10-07
18037,"Jackson, Mcgrath and Evans",Manufacturing,Mid-Market,Monaco,LATAM,2025-01-21
18038,Hernandez and Sons,Technology,Enterprise,New Caledonia,North America,2025-10-06
18039,Moody and Sons,Finance,SMB,Palestinian Territory,North America,2026-01-24
18040,"Jensen, Floyd and Spence",Finance,Enterprise,Puerto Rico,Europe,2023-08-28
18041,Park-Nguyen,Retail,Mid-Market,Mayotte,LATAM,2025-02-15
18042,"Alexander, Grimes and Page",Technology,SMB,Anguilla,LATAM,2025-04-06
18043,Wright-King,Healthcare,Mid-Market,Aruba,Europe,2024-08-25
18044,"Cunningham, Duffy and Gonzalez",Finance,Enterprise,Central African Republic,North America,2023-05-20
18045,"Gibbs, Phillips and Singh",Finance,SMB,Kiribati,APAC,2025-07-04
18046,Sellers Inc,Healthcare,Enterprise,Czech Republic,APAC,2024-01-20
18047,Cooper Ltd,Healthcare,Enterprise,Equatorial Guinea,APAC,2025-09-03
18048,Macdonald Ltd,Retail,Mid-Market,Cote d'Ivoire,North America,2023-06-10
18049,Hernandez-Bryan,Technology,Mid-Market,Australia,LATAM,2024-11-14
18050,Walton-Merritt,Retail,Enterprise,Martinique,APAC,2026-02-26
18051,Frazier-Ali,Retail,SMB,Timor-Leste,Europe,2024-03-21
18052,"Bailey, Boyd and Rhodes",Finance,Mid-Market,Uganda,Europe,2024-08-31
18053,Hernandez and Sons,Finance,SMB,Malta,Europe,2023-08-26
18054,Williams Inc,Manufacturing,SMB,Malawi,North America,2025-06-08
18055,Villegas Group,Technology,SMB,Costa Rica,North America,2025-06-15
18056,Osborn-Contreras,Technology,Mid-Market,Spain,APAC,2022-12-22
18057,"Buckley, Evans and Jordan",Finance,Mid-Market,Togo,North America,2024-11-18
18058,"Murphy, Hernandez and Miller",Finance,SMB,Panama,North America,2024-04-30
18059,"Parker, Hall and Nunez",Healthcare,SMB,Guinea-Bissau,LATAM,2024-03-21
18060,Carlson-Delgado,Healthcare,Enterprise,Saint Lucia,LATAM,2025-11-23
18061,Butler-Richards,Healthcare,Enterprise,Australia,North America,2024-10-13
18062,Wang PLC,Healthcare,Mid-Market,Bangladesh,LATAM,2023-05-23
18063,Deleon and Sons,Manufacturing,SMB,Italy,North America,2025-02-28
18064,Bailey Ltd,Healthcare,Enterprise,Lesotho,APAC,2026-05-24
18065,Webster-Davis,Finance,Mid-Market,Micronesia,North America,2025-08-02
18066,Carlson Inc,Manufacturing,Mid-Market,Lithuania,APAC,2025-11-22
18067,"Mclean, Fox and Williams",Technology,SMB,Samoa,LATAM,2025-03-05
18068,"Jones, Henderson and Nguyen",Technology,Enterprise,Norfolk Island,Europe,2026-05-14
18069,Martin-Martinez,Finance,Enterprise,Kazakhstan,LATAM,2025-08-20
18070,Stanley-Murray,Finance,Mid-Market,Ukraine,APAC,2023-05-24
18071,Hester Inc,Technology,Mid-Market,Vanuatu,APAC,2023-12-30
18072,Meza Ltd,Retail,Mid-Market,French Polynesia,Europe,2024-01-17
18073,"Erickson, Mcgee and Robinson",Healthcare,Mid-Market,Mali,APAC,2024-06-14
18074,Chavez-Vargas,Healthcare,Mid-Market,Andorra,APAC,2025-09-01
18075,"Fuller, Brown and Kirby",Manufacturing,Enterprise,Kyrgyz Republic,LATAM,2023-05-02
18076,Ross Group,Technology,SMB,Cape Verde,APAC,2026-03-07
18077,"Alexander, Graves and Allen",Finance,Mid-Market,Palau,North America,2025-12-11
18078,Smith Inc,Manufacturing,Enterprise,Cocos (Keeling) Islands,APAC,2025-08-13
18079,"Clay, Bradley and Swanson",Manufacturing,SMB,Peru,LATAM,2024-02-28
18080,Greene-Turner,Retail,Mid-Market,Denmark,APAC,2023-10-13
18081,Solomon PLC,Retail,SMB,Guatemala,North America,2022-08-12
18082,Lopez Ltd,Retail,Enterprise,Iceland,LATAM,2025-02-15
18083,"Martinez, Hernandez and Johnson",Finance,SMB,Czech Republic,LATAM,2025-12-30
18084,Taylor-Williams,Technology,SMB,Zambia,LATAM,2025-09-18
18085,Haley-Saunders,Finance,Enterprise,Pakistan,LATAM,2025-11-22
18086,"Moon, Williams and Ferrell",Manufacturing,Mid-Market,Korea,APAC,2024-05-29
18087,Smith LLC,Healthcare,Enterprise,Montenegro,APAC,2022-07-04
18088,Rogers and Sons,Healthcare,Mid-Market,Reunion,APAC,2023-07-02
18089,"Ward, Morris and Johnston",Manufacturing,Enterprise,Peru,LATAM,2022-10-19
18090,Riddle-Day,Healthcare,Enterprise,Czech Republic,North America,2023-07-06
18091,Mendoza-Barnes,Healthcare,Enterprise,Tonga,North America,2022-11-24
18092,Cervantes-Brown,Finance,SMB,Botswana,APAC,2026-01-25
18093,Thompson LLC,Technology,Mid-Market,Denmark,North America,2025-03-11
18094,"Fernandez, Mitchell and Washington",Finance,Enterprise,Antigua and Barbuda,APAC,2025-10-07
18095,"Williams, Chapman and Cohen",Retail,Enterprise,Norway,APAC,2023-02-13
18096,"Garcia, Hill and Hancock",Manufacturing,Mid-Market,Reunion,Europe,2024-10-09
18097,Mitchell-Olson,Technology,SMB,Gabon,APAC,2023-02-12
18098,Moore Group,Healthcare,Mid-Market,Guam,APAC,2024-07-09
18099,"Brooks, Wright and Kim",Finance,Mid-Market,Tokelau,APAC,2023-10-22
18100,Stout PLC,Retail,Mid-Market,Solomon Islands,Europe,2024-06-18
18101,Hill-Ballard,Technology,Enterprise,China,APAC,2024-11-03
18102,"Le, Watson and Flores",Technology,Enterprise,Saint Martin,North America,2025-07-28
18103,"Smith, Mckenzie and Johnson",Manufacturing,Enterprise,Iraq,North America,2022-12-13
18104,"Martinez, Key and King",Technology,SMB,Qatar,Europe,2023-04-03
18105,Phillips-Singleton,Manufacturing,Enterprise,Cuba,North America,2024-02-03
18106,"Henderson, Barnett and Hansen",Retail,Enterprise,Argentina,LATAM,2024-06-23
18107,Mckenzie-Chavez,Healthcare,Enterprise,Vanuatu,North America,2024-11-11
18108,Mejia-Castro,Healthcare,Mid-Market,American Samoa,Europe,2024-01-09
18109,"Castro, Campbell and Johnson",Manufacturing,Enterprise,Anguilla,North America,2024-10-19
18110,Spencer-Davis,Manufacturing,Mid-Market,Pitcairn Islands,North America,2025-09-13
18111,Turner Ltd,Healthcare,Enterprise,Morocco,North America,2022-06-23
18112,"Franco, Taylor and Petersen",Technology,Mid-Market,Uruguay,Europe,2024-10-29
18113,Medina-Young,Finance,SMB,Bouvet Island (Bouvetoya),LATAM,2024-03-10
18114,Black Ltd,Technology,Enterprise,Sweden,North America,2023-08-19
18115,Rodriguez-Taylor,Retail,Mid-Market,Reunion,LATAM,2022-11-11
18116,Sanders-Taylor,Technology,Enterprise,Hong Kong,LATAM,2022-07-10
18117,"Conner, Phillips and Ritter",Healthcare,SMB,United States Minor Outlying Islands,LATAM,2025-01-25
18118,Graham LLC,Finance,Enterprise,Myanmar,Europe,2023-07-13
18119,"Cobb, Williams and Morse",Finance,Mid-Market,Paraguay,APAC,2024-02-01
18120,Thompson-Taylor,Technology,SMB,Germany,APAC,2023-03-07
18121,"Phillips, Sanford and Campbell",Finance,SMB,Kazakhstan,Europe,2024-09-21
18122,Orozco and Sons,Manufacturing,SMB,Fiji,North America,2023-02-12
18123,"Koch, Pearson and Ayala",Manufacturing,Mid-Market,Swaziland,North America,2023-05-27
18124,Murphy LLC,Finance,Mid-Market,Saudi Arabia,LATAM,2025-10-08
18125,"Rivera, Curry and Porter",Finance,Enterprise,North Macedonia,North America,2023-10-24
18126,Mccoy PLC,Manufacturing,Mid-Market,Congo,APAC,2022-08-20
18127,"Jones, Young and Rice",Healthcare,Enterprise,Paraguay,Europe,2022-11-11
18128,Fields-Brown,Manufacturing,Mid-Market,Kuwait,APAC,2022-12-30
18129,Boyle and Sons,Technology,Enterprise,Myanmar,APAC,2025-05-10
18130,Carrillo Ltd,Manufacturing,Mid-Market,Morocco,Europe,2025-01-07
18131,"Francis, Valdez and Hudson",Retail,Mid-Market,Albania,APAC,2023-04-04
18132,Burke LLC,Healthcare,Enterprise,Lesotho,LATAM,2025-02-14
18133,Haynes and Sons,Retail,Enterprise,Congo,Europe,2022-06-18
18134,Duarte Group,Manufacturing,Enterprise,Fiji,North America,2025-06-13
18135,Hanson-Lopez,Retail,SMB,Gibraltar,Europe,2025-07-22
18136,Roberts PLC,Manufacturing,Mid-Market,Eritrea,APAC,2023-09-07
18137,"Ramos, Allen and Mclaughlin",Healthcare,Mid-Market,Netherlands,APAC,2023-05-03
18138,"Neal, Hall and Farmer",Healthcare,SMB,United States Virgin Islands,APAC,2023-11-06
18139,Evans-Floyd,Finance,SMB,Botswana,LATAM,2025-09-13
18140,Larson PLC,Healthcare,SMB,Cuba,LATAM,2024-11-26
18141,White-Carlson,Technology,Enterprise,Suriname,APAC,2022-09-27
18142,"Martinez, Miller and Fischer",Manufacturing,Mid-Market,Tajikistan,APAC,2023-10-09
18143,Smith LLC,Healthcare,Mid-Market,Panama,North America,2024-11-28
18144,Fletcher-Rivera,Finance,Enterprise,Tokelau,North America,2024-07-03
18145,Davila Inc,Technology,Mid-Market,Paraguay,APAC,2023-05-29
18146,Scott and Sons,Technology,Mid-Market,Equatorial Guinea,North America,2024-04-21
18147,Mcdonald Ltd,Retail,Enterprise,Cocos (Keeling) Islands,APAC,2026-04-09
18148,"Quinn, Johnson and Dunn",Retail,Enterprise,Svalbard & Jan Mayen Islands,APAC,2022-06-13
18149,Lucas Ltd,Manufacturing,Mid-Market,Bangladesh,LATAM,2024-06-03
18150,Davis Group,Retail,Enterprise,Antigua and Barbuda,North America,2024-11-22
18151,"Rivera, Williams and Hart",Technology,Enterprise,Norway,Europe,2025-05-26
18152,"Aguilar, Day and Rowe",Manufacturing,SMB,Malta,Europe,2025-04-15
18153,Bautista Ltd,Technology,Mid-Market,Sao Tome and Principe,APAC,2022-10-03
18154,Dunn-Martinez,Technology,Mid-Market,Kiribati,APAC,2024-07-18
18155,"Perry, Kennedy and Hobbs",Retail,SMB,Slovakia (Slovak Republic),LATAM,2025-07-01
18156,Williams PLC,Healthcare,Enterprise,Netherlands,LATAM,2023-02-26
18157,Lopez Inc,Retail,Mid-Market,Kenya,Europe,2023-03-05
18158,Black-Morales,Retail,SMB,Zambia,Europe,2024-03-14
18159,"Miller, Black and Graham",Technology,Enterprise,Botswana,APAC,2023-09-22
18160,"Watts, Daniel and Rodriguez",Manufacturing,Mid-Market,Germany,North America,2023-12-06
18161,Nunez-Williams,Healthcare,SMB,Thailand,LATAM,2025-12-24
18162,"Lopez, Kim and Cantrell",Retail,Enterprise,Montserrat,North America,2025-06-02
18163,Cruz-Johnson,Technology,SMB,Panama,Europe,2026-01-09
18164,Ray and Sons,Retail,Enterprise,Poland,Europe,2023-09-25
18165,"Spencer, Bowen and Alvarez",Retail,Enterprise,Djibouti,Europe,2024-03-02
18166,Curry-Yu,Manufacturing,SMB,Saint Vincent and the Grenadines,Europe,2024-11-19
18167,Walsh and Sons,Finance,SMB,Botswana,Europe,2026-04-14
18168,Kaufman-Smith,Manufacturing,SMB,Thailand,LATAM,2024-01-19
18169,Haynes and Sons,Healthcare,Enterprise,Mauritania,Europe,2024-04-25
18170,"Stephens, Garcia and Cross",Healthcare,Enterprise,Bulgaria,APAC,2024-07-15
18171,Tucker LLC,Technology,Mid-Market,Heard Island and McDonald Islands,North America,2025-11-12
18172,Phillips-Sanchez,Technology,Mid-Market,Poland,North America,2023-02-22
18173,"Woods, Shelton and Woodward",Retail,Enterprise,Burkina Faso,North America,2024-03-21
18174,Young-Carter,Manufacturing,SMB,Marshall Islands,APAC,2023-05-11
18175,Anderson LLC,Retail,Mid-Market,Angola,North America,2024-01-04
18176,Young and Sons,Technology,SMB,Qatar,Europe,2024-11-21
18177,"Berry, Smith and Nelson",Manufacturing,Mid-Market,American Samoa,North America,2023-06-12
18178,Brooks LLC,Manufacturing,Mid-Market,Bahrain,LATAM,2024-05-07
18179,Beasley-Hines,Retail,SMB,Armenia,Europe,2022-12-24
18180,Wilson-Santiago,Technology,Enterprise,Bahrain,Europe,2022-11-07
18181,"Griffith, Oconnor and Alvarez",Finance,Mid-Market,Cook Islands,Europe,2022-12-19
18182,Chen-Warner,Healthcare,Mid-Market,Finland,North America,2026-02-05
18183,Chan Ltd,Technology,Mid-Market,Sudan,APAC,2025-01-08
18184,Beck-Spence,Healthcare,Enterprise,Burkina Faso,APAC,2023-05-16
18185,Miller Ltd,Retail,SMB,Egypt,Europe,2023-09-01
18186,"Melton, Black and Davis",Finance,Mid-Market,Faroe Islands,APAC,2022-07-04
18187,Ayala-Orozco,Healthcare,Mid-Market,Micronesia,APAC,2024-09-09
18188,"Smith, Norris and White",Healthcare,Enterprise,United States Minor Outlying Islands,LATAM,2024-11-16
18189,Scott Inc,Healthcare,SMB,Heard Island and McDonald Islands,North America,2024-12-09
18190,Coleman-Miller,Technology,Enterprise,British Virgin Islands,APAC,2023-02-13
18191,Baker-Vaughn,Healthcare,Mid-Market,Martinique,North America,2025-09-16
18192,Ruiz-Green,Technology,SMB,Poland,APAC,2025-11-10
18193,Logan Group,Technology,Enterprise,Ukraine,North America,2024-01-31
18194,Russell LLC,Finance,SMB,Malaysia,North America,2026-03-28
18195,Haney and Sons,Healthcare,SMB,Ghana,LATAM,2025-12-16
18196,Hill Group,Healthcare,Enterprise,Thailand,APAC,2023-03-14
18197,Rodriguez Inc,Technology,SMB,Iraq,North America,2025-01-31
18198,Burgess Inc,Finance,Mid-Market,Christmas Island,LATAM,2025-05-20
18199,"Martinez, Parsons and Dunn",Healthcare,Enterprise,Kazakhstan,North America,2025-12-06
18200,"Alexander, Reed and Dennis",Manufacturing,Enterprise,Yemen,North America,2023-09-14
18201,Curry-Brooks,Finance,Mid-Market,Fiji,Europe,2025-11-02
18202,Contreras and Sons,Manufacturing,Enterprise,South Georgia and the South Sandwich Islands,Europe,2025-11-05
18203,"Richardson, Wilson and Torres",Healthcare,SMB,Montenegro,North America,2026-03-04
18204,Avila-Henson,Technology,SMB,Thailand,APAC,2025-04-12
18205,Gilmore-Davis,Healthcare,Mid-Market,Svalbard & Jan Mayen Islands,North America,2023-05-13
18206,"Moore, Johnson and Garcia",Finance,Enterprise,Malaysia,LATAM,2025-02-28
18207,"Duke, Smith and Scott",Healthcare,Mid-Market,Chad,Europe,2024-05-06
18208,Kelley Ltd,Manufacturing,Mid-Market,New Zealand,LATAM,2024-08-07
18209,Waters-Thompson,Finance,SMB,Monaco,APAC,2023-02-14
18210,Wilson LLC,Healthcare,SMB,Lao People's Democratic Republic,APAC,2026-05-30
18211,"Copeland, Walton and Maldonado",Manufacturing,Mid-Market,Congo,LATAM,2023-11-30
18212,"Mitchell, Allen and Wilson",Finance,SMB,United States Minor Outlying Islands,APAC,2025-06-07
18213,Smith-Young,Healthcare,SMB,Kazakhstan,North America,2025-04-14
18214,Shaw-Burnett,Manufacturing,SMB,Egypt,APAC,2025-05-16
18215,George Inc,Retail,Mid-Market,Nepal,APAC,2025-04-30
18216,"Edwards, Vargas and Benjamin",Finance,SMB,Somalia,Europe,2023-11-19
18217,Brown-Ortega,Retail,Enterprise,New Caledonia,LATAM,2024-07-24
18218,"Friedman, Dickerson and Jacobson",Finance,Enterprise,Uzbekistan,Europe,2023-12-17
18219,Thornton-Mcpherson,Finance,Mid-Market,Denmark,Europe,2024-07-26
18220,Wade and Sons,Retail,Mid-Market,Mexico,North America,2026-04-28
18221,White-Nolan,Manufacturing,Mid-Market,Micronesia,LATAM,2023-03-07
18222,Gilbert-Cook,Finance,Enterprise,Libyan Arab Jamahiriya,APAC,2025-08-10
18223,Smith Inc,Healthcare,SMB,Egypt,Europe,2025-07-25
18224,Pearson-Atkinson,Finance,Enterprise,Kyrgyz Republic,APAC,2022-10-30
18225,Lindsey Ltd,Finance,Enterprise,Pitcairn Islands,North America,2022-07-19
18226,Mills and Sons,Manufacturing,Enterprise,France,LATAM,2023-08-09
18227,Bryant-Martin,Technology,Enterprise,Kenya,LATAM,2025-06-30
18228,Cortez-Franklin,Healthcare,Enterprise,Niger,APAC,2024-03-02
18229,Johnson-Page,Retail,Enterprise,Venezuela,LATAM,2025-07-26
18230,Harris-Fernandez,Technology,Enterprise,Bahamas,LATAM,2023-06-26
18231,Mcfarland Ltd,Manufacturing,Enterprise,Dominica,APAC,2023-01-11
18232,Gay Ltd,Technology,Enterprise,San Marino,Europe,2024-06-04
18233,"Carter, Martin and Nelson",Finance,Mid-Market,Bosnia and Herzegovina,North America,2024-09-14
18234,Davis-Hernandez,Healthcare,Mid-Market,Sierra Leone,LATAM,2024-10-12
18235,"Tate, Johnson and Cuevas",Retail,Enterprise,Kenya,LATAM,2025-09-16
18236,Rivera Inc,Healthcare,Enterprise,Pakistan,Europe,2026-04-06
18237,"Humphrey, Suarez and Cannon",Finance,Mid-Market,India,APAC,2022-10-01
18238,Rojas-Nelson,Retail,Mid-Market,Rwanda,APAC,2023-04-10
18239,Hutchinson Group,Manufacturing,SMB,Morocco,North America,2026-04-11
18240,"Craig, Lee and Norton",Manufacturing,SMB,Congo,Europe,2023-04-08
18241,Brady LLC,Technology,Mid-Market,Taiwan,Europe,2022-06-21
18242,"Morrow, Evans and Weeks",Healthcare,Mid-Market,United Arab Emirates,LATAM,2022-10-03
18243,"Williams, Maldonado and Bartlett",Manufacturing,SMB,Wallis and Futuna,LATAM,2025-04-15
18244,Brown Ltd,Manufacturing,SMB,Germany,North America,2025-05-07
18245,"Ramirez, Larson and Doyle",Manufacturing,Mid-Market,Iran,Europe,2022-10-23
18246,Hernandez-Lee,Healthcare,Enterprise,Gabon,Europe,2025-01-13
18247,Clark Group,Retail,SMB,Solomon Islands,North America,2023-11-16
18248,Carroll and Sons,Manufacturing,Enterprise,Malaysia,North America,2023-05-12
18249,"Watson, Wilson and Logan",Healthcare,SMB,Norway,APAC,2025-08-28
18250,Perez-Brown,Retail,SMB,Mali,LATAM,2023-02-20
18251,Reed and Sons,Retail,Enterprise,Marshall Islands,North America,2024-02-22
18252,Gray Inc,Retail,SMB,Mexico,North America,2026-03-05
18253,Moran-Smith,Finance,Enterprise,Pakistan,Europe,2022-11-27
18254,Smith Group,Technology,Mid-Market,Dominica,LATAM,2022-11-30
18255,Sandoval and Sons,Finance,Enterprise,Wallis and Futuna,LATAM,2024-01-05
18256,Booth Inc,Retail,Enterprise,Antigua and Barbuda,North America,2022-10-22
18257,Jackson-Reid,Manufacturing,SMB,Honduras,North America,2022-08-31
18258,Fowler-Bell,Finance,Enterprise,Samoa,Europe,2024-09-01
18259,Roberts-Martin,Finance,Enterprise,Monaco,LATAM,2024-04-13
18260,"Carroll, Gonzalez and Duran",Manufacturing,Mid-Market,Armenia,Europe,2024-06-09
18261,Bradshaw Group,Finance,Enterprise,Kenya,North America,2024-03-04
18262,Allen-Cook,Technology,Mid-Market,Wallis and Futuna,North America,2023-01-25
18263,Franklin and Sons,Finance,Mid-Market,Saint Martin,APAC,2024-12-26
18264,Smith and Sons,Technology,Enterprise,Andorra,APAC,2023-12-07
18265,Smith Group,Healthcare,SMB,Christmas Island,LATAM,2025-01-06
18266,Decker-Jefferson,Manufacturing,Enterprise,Vietnam,Europe,2026-04-30
18267,Edwards and Sons,Technology,SMB,France,Europe,2025-07-18
18268,"Cox, Bennett and Weaver",Healthcare,Enterprise,Uzbekistan,LATAM,2025-05-16
18269,Johnson-Curtis,Manufacturing,Enterprise,Liberia,APAC,2023-09-07
18270,"Hughes, Cline and Wyatt",Retail,SMB,Guernsey,North America,2022-08-09
18271,"Phillips, Frazier and Bailey",Finance,Mid-Market,Burkina Faso,North America,2022-11-23
18272,"Miller, Lee and Bush",Technology,Mid-Market,Paraguay,Europe,2026-04-10
18273,"Chavez, Williams and Hardy",Manufacturing,Enterprise,Netherlands,North America,2023-10-31
18274,"Myers, Hunt and Foster",Finance,Enterprise,Philippines,Europe,2024-11-09
18275,"Kennedy, Sanford and Pearson",Healthcare,Mid-Market,Romania,Europe,2022-07-26
